InteractionId,UserId,RecipeId,Type
7333,1803101057,484111,Vote
7334,2426964,481066,Save
7335,254614,476112,Save
7336,92006,533918,Like
7337,293095,499700,Like
7338,2228226,477700,Like
7339,904639,504292,Like
7340,269521,477288,Like
7341,2000669034,483145,Like
7342,1802657711,511374,Like
7343,2002206053,506868,Save
7344,2001268981,502882,Save
7345,2198531,487669,Like
7346,2001519604,499458,Vote
7347,2001638067,481019,Save
7348,2001826529,503015,Like
7349,2217504,476907,Vote
7350,709878,496580,Vote
7351,2000976562,516984,Vote
7352,2002214664,514011,Vote
7353,2001935606,499790,Save
7354,2000236715,479365,Save
7355,59879,481250,Like
7356,1645107,475403,Like
7357,1802859796,476574,Save
7358,2202214,528002,Like
7359,1680722,479312,Vote
7360,829250,529309,Like
7361,2001891020,490386,Save
7362,2807135,506632,Save
7363,239704,485728,Save
7364,2000606008,488464,Vote
7365,242794,486860,Vote
7366,2306996,504632,Vote
7367,2417003,481278,Vote
7368,42685437,505690,Save
7369,57222,477968,Like
7370,2001618528,515427,Like
7371,2001259816,486287,Save
7372,376010,483262,Vote
7373,171171,495946,Like
7374,2420771,517995,Vote
7375,2000376014,493684,Like
7376,404043,475296,Like
7377,2001680577,482580,Vote
7378,43099817,506310,Save
7379,2001827771,504115,Like
7380,1802635958,477371,Save
7381,110654,503619,Vote
7382,2001582987,503549,Like
7383,2617836,480021,Save
7384,212718,524791,Vote
7385,2205153,500048,Like
7386,2452638,488629,Vote
7387,94408,518196,Save
7388,2368355,531307,Save
7389,2567404,497736,Like
7390,1738068,505685,Save
7391,2002100302,505288,Like
7392,2113809,500689,Save
7393,2427027,504082,Vote
7394,621626,512383,Save
7395,234771,530160,Vote
7396,2278997,515426,Save
7397,1803464466,514620,Vote
7398,2422887,475975,Save
7399,2001543211,487109,Save
7400,2207205,527388,Vote
7401,2002236485,501653,Like
7402,2000721329,482792,Vote
7403,2057047,502275,Vote
7404,2001088130,497618,Vote
7405,2001080387,490591,Like
7406,2001957846,497992,Save
7407,353205,490302,Save
7408,2001260735,511012,Save
7409,2001462362,495315,Vote
7410,2001618805,498083,Save
7411,1938173,485122,Save
7412,2019840,475819,Like
7413,2001202033,536346,Vote
7414,2001784008,481901,Like
7415,1574395,481373,Save
7416,184960,485103,Like
7417,2001019759,482207,Like
7418,2001333251,484553,Vote
7419,2409895,513635,Save
7420,2324474,492437,Save
7421,946913,509843,Like
7422,2259557,527455,Like
7423,2710954,495639,Save
7424,147095,507625,Vote
7425,2001516932,502986,Save
7426,68904,498384,Save
7427,2438101,500465,Like
7428,2733985,506802,Save
7429,1786923,480474,Save
7430,1800246054,499503,Vote
7431,2001333148,505699,Like
7432,2711763,479906,Vote
7433,941606,536229,Like
7434,2704933,475185,Like
7435,2001387085,531446,Vote
7436,1800160282,514445,Vote
7437,2440395,486780,Save
7438,2000453308,515620,Vote
7439,1244049,497743,Save
7440,63098,495135,Save
7441,2577395,506240,Like
7442,2001766966,535852,Vote
7443,2441463,484556,Vote
7444,2212084,494566,Like
7445,2000171342,512302,Like
7446,1249567,484976,Save
7447,2001290243,483664,Save
7448,1803076811,476858,Save
7449,57222,475571,Vote
7450,2001084886,487375,Save
7451,1802656792,509656,Save
7452,2001716747,497255,Vote
7453,1801709686,502904,Vote
7454,1312597,518078,Like
7455,384041,512721,Like
7456,2001247874,505927,Vote
7457,1802758143,486676,Vote
7458,2000751165,477674,Like
7459,2887882,503736,Save
7460,2001397682,503828,Like
7461,2419984,483255,Like
7462,1800052357,511662,Save
7463,1800322331,503975,Like
7464,27564,491651,Save
7465,2002028772,519786,Like
7466,2204587,477976,Like
7467,2214655,485725,Save
7468,2000658090,498925,Like
7469,1800040050,511384,Vote
7470,1880048,475330,Save
7471,2000225933,510730,Like
7472,2001491182,486797,Like
7473,1803317133,505520,Like
7474,327115,530282,Vote
7475,1802620123,505594,Vote
7476,2002116014,483631,Like
7477,2872133,482852,Like
7478,2000743924,516658,Like
7479,2447392,476699,Save
7480,876385,509459,Like
7481,2001175286,510964,Save
7482,236561,536834,Vote
7483,153918,506978,Like
7484,498082,513170,Vote
7485,1802660387,494471,Like
7486,1500065,523453,Save
7487,783619,503396,Vote
7488,135470,482219,Like
7489,13593,481315,Vote
7490,1802601761,477009,Like
7491,2271724,499409,Save
7492,1681612,483410,Vote
7493,2207331,515103,Vote
7494,1687212,504439,Vote
7495,2001328492,517687,Vote
7496,2002341551,480476,Save
7497,2751276,534356,Like
7498,1802632273,494491,Vote
7499,1803255300,477669,Like
7500,1291001,495289,Like
7501,1256498,479895,Save
7502,2000414398,500070,Like
7503,2001957611,530611,Like
7504,2205902,527351,Vote
7505,2215435,488541,Save
7506,177443,501710,Vote
7507,57222,485226,Vote
7508,931148,486499,Vote
7509,1231306,534855,Vote
7510,2881601,480977,Save
7511,2200724,487165,Vote
7512,1874308,479653,Like
7513,2002242308,520329,Save
7514,2001879142,494676,Vote
7515,1346746,492632,Vote
7516,2929287,504866,Like
7517,2002218394,484608,Vote
7518,2795375,490183,Like
7519,2002020695,507743,Save
7520,2000370466,485200,Save
7521,1803057280,484526,Vote
7522,1803755178,496524,Like
7523,2935562,501317,Save
7524,2001933503,497167,Save
7525,2002292464,482322,Vote
7526,2412376,496137,Vote
7527,54678,493163,Like
7528,2234187,522824,Like
7529,2001431887,535691,Like
7530,2002218394,499841,Like
7531,2001568344,484168,Like
7532,19129,507329,Save
7533,2689184,503575,Vote
7534,2000419273,505826,Vote
7535,1802649708,490323,Save
7536,2927931,505772,Like
7537,2000902204,494103,Save
7538,2000228101,504150,Vote
7539,2421992,504478,Like
7540,685883,506532,Like
7541,2001624431,506872,Vote
7542,2419316,525493,Like
7543,1802738659,481993,Like
7544,2414156,490618,Save
7545,2001436530,518261,Save
7546,2001578595,476563,Save
7547,963934,491051,Vote
7548,2213893,490658,Save
7549,2001820368,489575,Save
7550,1803787389,476948,Vote
7551,2213100,518070,Vote
7552,2000647993,488464,Save
7553,2000510987,497628,Like
7554,2668818,494084,Vote
7555,2000029650,528742,Save
7556,2002228473,494484,Save
7557,1306912,482040,Like
7558,677508,503886,Save
7559,239758,496530,Like
7560,2001822553,503081,Like
7561,1332908,498714,Like
7562,1802487121,529130,Vote
7563,2000207906,509970,Save
7564,1098582,484894,Save
7565,1802615936,476609,Save
7566,2002076555,483686,Like
7567,1802650897,487998,Save
7568,2802526,512753,Vote
7569,2001040295,482737,Save
7570,2422544,501355,Vote
7571,2002225437,534558,Like
7572,2001518436,487402,Like
7573,560491,502975,Save
7574,2000976562,517430,Vote
7575,2001572432,483216,Like
7576,2212285,518910,Vote
7577,2567404,500423,Vote
7578,2002331030,494149,Vote
7579,418718,478450,Save
7580,2206085,532486,Like
7581,2001231007,523938,Vote
7582,1628197,500190,Like
7583,551329,494576,Vote
7584,2438824,489892,Vote
7585,2701435,494567,Save
7586,2001406653,489004,Save
7587,2000902398,487957,Vote
7588,2002036304,517329,Save
7589,2001437671,513141,Vote
7590,508997,483685,Vote
7591,2212497,516908,Vote
7592,573772,475213,Like
7593,2734082,503036,Save
7594,2001677778,532640,Vote
7595,2002242308,534393,Save
7596,2874112,527396,Like
7597,1661368,476962,Save
7598,2000999263,478293,Vote
7599,2001981447,486020,Save
7600,2000580477,479155,Vote
7601,2000846690,488848,Like
7602,2001906623,481257,Vote
7603,1911812,502536,Like
7604,1801354225,479527,Vote
7605,1939035,530683,Save
7606,1800122896,483854,Vote
7607,2001625264,494169,Like
7608,2001978425,529772,Vote
7609,2422544,530335,Like
7610,496829,506977,Like
7611,2001098316,494259,Like
7612,2001866714,533244,Save
7613,2410915,483272,Like
7614,2000917046,491322,Save
7615,2696815,482368,Vote
7616,2847680,483465,Vote
7617,2000231876,512937,Vote
7618,1679509,484228,Vote
7619,326787,487907,Vote
7620,2000141389,485903,Save
7621,2411993,479380,Like
7622,1874308,479556,Like
7623,2352596,481317,Like
7624,2684581,480365,Like
7625,1803126280,528125,Like
7626,2602240,477893,Save
7627,1803733845,501350,Vote
7628,1226388,506872,Like
7629,2420823,482474,Like
7630,2001544189,524736,Like
7631,1802650982,508615,Vote
7632,1803559202,504848,Save
7633,2002332332,483693,Vote
7634,705795,478869,Vote
7635,2000483171,479915,Save
7636,2001550024,497451,Like
7637,400407,498132,Save
7638,1803633622,499903,Like
7639,2101316,515465,Save
7640,328154,504349,Vote
7641,1802632273,524479,Like
7642,2203789,475879,Vote
7643,2001539151,495166,Vote
7644,1802649498,507224,Like
7645,2002015269,501429,Save
7646,1802652479,504457,Vote
7647,2001308435,486970,Vote
7648,2001489046,503872,Save
7649,2695376,523616,Vote
7650,2000691439,503538,Vote
7651,2000401261,501787,Save
7652,2708825,498744,Vote
7653,2000373163,502734,Like
7654,2002297430,477707,Vote
7655,775845,509240,Save
7656,2419334,498351,Save
7657,1803243415,520435,Vote
7658,2245766,517873,Like
7659,1802587891,501760,Like
7660,1469340,492467,Like
7661,2002026576,478964,Like
7662,1802878890,486080,Save
7663,2002091943,475815,Save
7664,194993,490833,Vote
7665,345176,493256,Like
7666,1800281166,489841,Vote
7667,2265721,505417,Vote
7668,1802773020,489076,Vote
7669,793359,503148,Vote
7670,42857857,476431,Save
7671,451301,507184,Like
7672,2001973294,497616,Save
7673,1794330,502329,Save
7674,2001477462,524955,Vote
7675,247121,487081,Vote
7676,1803594988,501203,Vote
7677,2198132,484561,Like
7678,1683128,510215,Save
7679,2000420418,506528,Like
7680,2002169234,475400,Save
7681,66846,508147,Vote
7682,1802715717,482700,Like
7683,1560022,505153,Save
7684,1803304515,477405,Like
7685,2950079,477908,Vote
7686,2000534950,495729,Like
7687,490058,505811,Save
7688,1803033895,481853,Like
7689,2351580,491238,Like
7690,2704189,478599,Like
7691,2864123,514965,Vote
7692,2002213503,477397,Vote
7693,2308210,504351,Save
7694,1802649758,494995,Vote
7695,1803074920,497106,Save
7696,2003730,505210,Vote
7697,2415620,486326,Vote
7698,1803121737,481400,Vote
7699,2002199434,496591,Save
7700,1803074902,495163,Like
7701,414988,523463,Save
7702,2000377354,502443,Save
7703,2001300684,519282,Save
7704,2221484,500442,Vote
7705,42755940,499164,Like
7706,1500306,513321,Save
7707,1410862,487304,Like
7708,2000816861,503893,Vote
7709,2000992635,510997,Vote
7710,786083,502004,Like
7711,1802694579,506303,Vote
7712,64583,505028,Vote
7713,2001156693,513787,Vote
7714,2734387,476633,Vote
7715,2000031868,512429,Vote
7716,2000927588,534393,Save
7717,2249634,494625,Like
7718,2001874936,514164,Like
7719,852554,476007,Save
7720,1379390,475730,Save
7721,2001855813,489370,Vote
7722,55827,532963,Save
7723,2001631445,489262,Like
7724,64154,487267,Like
7725,2000728345,534000,Like
7726,1802443690,483189,Like
7727,2913921,537242,Like
7728,1802707332,507483,Like
7729,40609717,481460,Like
7730,2312160,503475,Vote
7731,362499,499446,Save
7732,1803009808,483655,Vote
7733,1236480,532429,Like
7734,1802640317,514852,Vote
7735,726815,491738,Like
7736,2001563793,502334,Save
7737,1800245999,503274,Vote
7738,2427277,509313,Like
7739,2000710833,505018,Like
7740,2851376,502899,Like
7741,2001373816,489392,Like
7742,29953,502902,Save
7743,571308,499924,Save
7744,2000937685,493719,Save
7745,2705319,508778,Vote
7746,2001957852,477371,Save
7747,2001622578,477840,Save
7748,2000927588,529739,Like
7749,510879,475021,Save
7750,2000473995,530275,Vote
7751,2195500,475156,Vote
7752,1802451051,501580,Vote
7753,1974680,476498,Vote
7754,2001676079,512109,Like
7755,1630728,490946,Like
7756,2734857,493539,Like
7757,2002164644,511988,Vote
7758,1617537,482670,Like
7759,582561,499512,Vote
7760,2746773,516049,Like
7761,474367,484266,Vote
7762,2929117,500848,Like
7763,1802961428,503003,Save
7764,957657,505158,Like
7765,1803627410,500210,Like
7766,2002219147,500856,Vote
7767,2878102,486256,Save
7768,2779372,516068,Save
7769,2000297892,507345,Save
7770,2237830,484132,Save
7771,2000495920,534552,Like
7772,2001932139,535317,Like
7773,1802523980,506903,Like
7774,2109053,506597,Save
7775,2000090092,507416,Vote
7776,2002313112,484142,Like
7777,2213103,503310,Vote
7778,1436918,504001,Save
7779,1624278,506632,Save
7780,2689792,505459,Like
7781,2002085744,513585,Like
7782,2001635564,475202,Vote
7783,2001356540,483731,Save
7784,373245,475356,Vote
7785,457316,476541,Vote
7786,94243,518268,Like
7787,1803140285,486496,Like
7788,2001270058,536066,Vote
7789,2691492,479260,Like
7790,2703563,481351,Like
7791,1800164683,482111,Save
7792,2204308,520739,Vote
7793,1802620062,496964,Save
7794,2001330981,496158,Save
7795,2001388999,505443,Vote
7796,2871757,502417,Vote
7797,1803683793,511060,Like
7798,486718,484234,Vote
7799,2001433540,518364,Save
7800,1800567725,501621,Vote
7801,2704241,481886,Save
7802,2001996774,501317,Save
7803,2771894,484082,Like
7804,2197238,485460,Vote
7805,2000850526,478317,Save
7806,992940,508813,Like
7807,2000127526,480551,Vote
7808,2001821976,480705,Like
7809,2412034,478368,Like
7810,2001819358,498815,Vote
7811,2737010,478264,Vote
7812,1803559202,490223,Like
7813,2000332127,493252,Like
7814,1661727,483871,Like
7815,346413,486268,Like
7816,2233662,533161,Like
7817,2000080570,479415,Save
7818,1802642500,492678,Vote
7819,2000839994,479857,Save
7820,2001174003,493398,Vote
7821,2000137988,478375,Like
7822,2000756635,515173,Like
7823,2000958268,483248,Vote
7824,2464021,493028,Save
7825,2549024,536223,Like
7826,2001110445,510375,Save
7827,2205718,484695,Like
7828,2456687,475819,Like
7829,368289,514137,Like
7830,2202353,476574,Like
7831,1906570,521496,Save
7832,1803692961,489471,Save
7833,2000178916,505414,Save
7834,2001284129,484217,Save
7835,381086,476112,Like
7836,2001122430,524516,Vote
7837,2000166611,491000,Like
7838,2000234959,513705,Vote
7839,2001412214,503616,Vote
7840,551329,503131,Save
7841,2443393,480922,Like
7842,2699636,532924,Like
7843,2754530,476210,Like
7844,2000332621,501005,Like
7845,1066936,514011,Vote
7846,2000878722,495905,Vote
7847,2001289972,485226,Vote
7848,2002263818,492371,Like
7849,1802650292,503144,Save
7850,2001013641,477786,Vote
7851,2000935501,514192,Save
7852,2748334,487003,Save
7853,224921,479887,Like
7854,2199867,507387,Vote
7855,2241755,502269,Save
7856,30585,495338,Vote
7857,2001524204,480231,Save
7858,2001123919,494206,Like
7859,2705254,485472,Vote
7860,2001273667,512798,Save
7861,2539227,500355,Like
7862,1802775946,507757,Vote
7863,868551,488968,Like
7864,400407,477449,Save
7865,2001595767,504544,Save
7866,2001117773,505571,Vote
7867,2000262014,479251,Save
7868,2000539634,517530,Save
7869,2001540011,511857,Save
7870,2700822,489038,Save
7871,2000725509,522551,Vote
7872,2000162008,531307,Save
7873,2001241356,514920,Save
7874,2001690627,477464,Vote
7875,2703611,501090,Like
7876,1444808,484223,Like
7877,2001118632,500440,Vote
7878,1802487699,492555,Save
7879,2001732061,534877,Like
7880,288719,519507,Save
7881,2579081,535320,Vote
7882,2001736804,487593,Like
7883,2001026156,501086,Save
7884,2711215,487428,Vote
7885,2412815,488576,Like
7886,2196678,493636,Save
7887,2001283105,505813,Vote
7888,2002110851,483372,Save
7889,1319339,503587,Save
7890,2927299,503360,Save
7891,2211028,475978,Vote
7892,2000119862,516682,Like
7893,2001552546,513721,Vote
7894,2001458685,492555,Vote
7895,2001060203,478598,Save
7896,1802398710,507064,Like
7897,1717945,497865,Like
7898,2001322694,484003,Save
7899,2001381796,514822,Save
7900,2730888,535650,Save
7901,953275,500146,Like
7902,242602,517431,Vote
7903,2002039032,496902,Vote
7904,4637477,478912,Save
7905,2202578,501599,Vote
7906,1803317129,500507,Vote
7907,1065775,519068,Vote
7908,2001655814,482445,Save
7909,1802947026,487754,Like
7910,476796,497239,Like
7911,1138643,527540,Like
7912,2000347205,513173,Vote
7913,2001906857,497615,Vote
7914,2001102034,501493,Vote
7915,2697923,488165,Save
7916,2204065,476455,Vote
7917,2000127526,477892,Save
7918,2000611599,512748,Save
7919,840768,478866,Like
7920,2001877495,486824,Like
7921,2000111149,489447,Vote
7922,2000727400,523032,Save
7923,2000334725,499783,Save
7924,1800198867,535290,Save
7925,229476,498753,Vote
7926,2002206773,503652,Save
7927,2001207833,483694,Vote
7928,2198744,480094,Save
7929,2204386,482623,Like
7930,2000967023,487569,Save
7931,2001998423,498167,Like
7932,2002326143,482501,Like
7933,1628152,512019,Like
7934,2001853159,503261,Like
7935,1266167,475148,Like
7936,2000051655,490629,Save
7937,1880048,483079,Like
7938,2000665483,503195,Save
7939,1422878,483926,Save
7940,1269921,491050,Save
7941,2001977964,493173,Vote
7942,2001539427,513125,Save
7943,1926335,480975,Save
7944,2425597,487100,Vote
7945,2001263851,488924,Save
7946,1803019290,537073,Vote
7947,1802629583,502492,Save
7948,537937,493438,Save
7949,2002279829,516718,Like
7950,1874129,476213,Vote
7951,868551,512458,Like
7952,2859324,533120,Save
7953,2747436,501023,Like
7954,1575703,486667,Vote
7955,2001425103,475029,Like
7956,1803629773,503317,Like
7957,80079,494434,Vote
7958,2728277,512553,Vote
7959,2263716,484435,Vote
7960,2001233043,519139,Like
7961,439797,488812,Vote
7962,2286296,520532,Save
7963,187373,483310,Vote
7964,1803021553,487057,Save
7965,964677,475843,Vote
7966,1802527926,516546,Save
7967,2749148,512646,Save
7968,2002046304,480328,Save
7969,2698609,511930,Vote
7970,2002200210,478445,Save
7971,2001974504,502068,Save
7972,2001687466,481450,Vote
7973,2001384313,536051,Like
7974,1802858202,494761,Save
7975,1802649042,496647,Save
7976,2002183844,519282,Like
7977,2002215325,520359,Like
7978,2197238,475994,Like
7979,2001693227,505587,Like
7980,2000727263,481242,Like
7981,1803603670,495366,Vote
7982,2000554771,481922,Vote
7983,256411,505980,Save
7984,518411,517431,Vote
7985,2690056,490446,Like
7986,115525,476249,Save
7987,819788,500102,Vote
7988,1500678,490416,Vote
7989,2912402,511066,Save
7990,2899802,514039,Save
7991,2387369,514791,Save
7992,2001538002,509253,Like
7993,1802646160,484525,Save
7994,1340596,487436,Vote
7995,1837360,496143,Vote
7996,13131628,511772,Vote
7997,2000485153,489370,Save
7998,2000279628,514796,Save
7999,2001453193,504870,Like
8000,2000677517,507758,Save
8001,1105991,491088,Save
8002,215829,504498,Vote
8003,1803517744,479419,Save
8004,2000408983,515004,Like
8005,2453415,518434,Vote
8006,1801818085,515604,Like
8007,37285,480199,Save
8008,2001458833,520663,Like
8009,1803703592,482803,Vote
8010,2002218610,512762,Vote
8011,6095229,516179,Vote
8012,1800564384,495706,Save
8013,2000400771,493252,Save
8014,2001425425,503340,Like
8015,2413738,487900,Save
8016,2001187526,505286,Like
8017,2001668957,498654,Vote
8018,2801137,478604,Like
8019,2428334,486902,Save
8020,139668,477060,Save
8021,1803558176,497139,Like
8022,2000055756,517531,Like
8023,2349753,497955,Vote
8024,2001388603,484752,Like
8025,2000723043,494153,Vote
8026,1802649217,476637,Save
8027,1799112,523275,Vote
8028,2000342059,476012,Save
8029,2422735,500358,Save
8030,2000957034,505675,Vote
8031,2438868,477980,Like
8032,27724,512993,Vote
8033,1385437,483173,Like
8034,1801586227,532078,Save
8035,350750,480734,Vote
8036,20754,498131,Vote
8037,2000297428,493504,Vote
8038,2001116268,505980,Vote
8039,2349753,485567,Save
8040,348486,504062,Save
8041,801912,517817,Like
8042,11402128,485257,Save
8043,1803072060,475768,Save
8044,639261,482616,Save
8045,418179,492634,Vote
8046,1813729,494283,Like
8047,2001448261,496426,Vote
8048,2000215909,499427,Like
8049,2179760,485099,Save
8050,2000915967,495313,Save
8051,2923617,504201,Like
8052,2001607225,507241,Vote
8053,2246854,490335,Like
8054,2089399,503894,Save
8055,1433777,537671,Like
8056,2484281,483820,Like
8057,2001855813,480221,Save
8058,2000846690,480199,Like
8059,625285,484193,Like
8060,2000233430,495027,Vote
8061,2001378894,512584,Vote
8062,1802572180,475718,Save
8063,2623299,478377,Like
8064,169629,506268,Like
8065,2001910658,513631,Save
8066,2622313,524868,Save
8067,1803275142,483965,Vote
8068,2204499,483803,Vote
8069,1802752372,512528,Save
8070,2001539151,513769,Save
8071,2445189,481770,Save
8072,808063,491977,Save
8073,2001968497,536643,Save
8074,2211050,521242,Like
8075,1800108166,494283,Vote
8076,2703542,526211,Vote
8077,2137518,493096,Vote
8078,2002325559,476944,Vote
8079,2001745369,513705,Like
8080,1801818085,475240,Like
8081,2710128,505734,Save
8082,2000899220,484658,Like
8083,2001658400,506143,Vote
8084,2001521062,495604,Like
8085,1802523980,511756,Save
8086,2204499,503061,Vote
8087,2423023,485859,Vote
8088,2002210912,482419,Save
8089,1684373,487104,Save
8090,2000727128,492437,Vote
8091,2000695489,488358,Vote
8092,2001415188,500833,Vote
8093,1802644757,480686,Save
8094,2000808831,477025,Vote
8095,2001154001,490153,Vote
8096,47510,483070,Save
8097,634257,536411,Save
8098,674749,491383,Vote
8099,2001111200,508927,Save
8100,2420522,478635,Vote
8101,2495470,485640,Vote
8102,2000014234,496827,Vote
8103,2000726341,487116,Vote
8104,2216518,522551,Save
8105,2001576316,499152,Vote
8106,2001390204,492212,Vote
8107,1249468,478115,Vote
8108,2766292,502870,Save
8109,1803224661,502777,Vote
8110,2739031,476807,Save
8111,2705265,520739,Vote
8112,2732282,475184,Like
8113,1803595646,480495,Vote
8114,2000710124,487957,Like
8115,2942805,482859,Save
8116,1069927,504135,Vote
8117,1153541,490475,Like
8118,2691263,510000,Like
8119,9883753,500243,Vote
8120,2001307081,486300,Vote
8121,2001436530,511981,Vote
8122,2001638165,498803,Like
8123,2001978893,524968,Save
8124,758400,492956,Vote
8125,138686,505681,Save
8126,2000400347,516070,Like
8127,2959951,503712,Like
8128,1803425921,499406,Vote
8129,2203795,483542,Like
8130,2445979,482970,Like
8131,89971,485258,Like
8132,2002179100,478372,Like
8133,2419278,480108,Vote
8134,9320208,514100,Vote
8135,2000184683,528861,Like
8136,520301,531316,Save
8137,2199268,507198,Save
8138,331472,475026,Like
8139,2221484,497896,Vote
8140,2324975,487998,Save
8141,2001071362,529415,Like
8142,7589172,503559,Vote
8143,910147,481322,Save
8144,2001919104,493758,Vote
8145,1800086837,517548,Vote
8146,1802650924,527141,Like
8147,336467,484286,Like
8148,2000979404,486676,Save
8149,1802849525,483486,Vote
8150,2426973,487020,Like
8151,437991,511470,Save
8152,2000972433,483926,Save
8153,2001288751,508353,Save
8154,1802671549,501541,Vote
8155,2002138062,476302,Like
8156,2001973294,478386,Like
8157,1802793526,517769,Save
8158,309526,479348,Save
8159,1800292505,536728,Vote
8160,2000151970,501714,Like
8161,2196678,481441,Save
8162,348934,477621,Save
8163,154976,503801,Vote
8164,2361867,504781,Save
8165,1803075886,486017,Like
8166,2737830,505748,Save
8167,2422029,517500,Save
8168,2876642,495815,Vote
8169,2940530,478261,Vote
8170,4593025,497685,Vote
8171,2849190,475152,Vote
8172,2001564667,481768,Like
8173,1670995,500130,Vote
8174,2685917,514346,Save
8175,2000194724,498549,Vote
8176,2002304584,497440,Vote
8177,1801516946,481098,Vote
8178,2001345183,529577,Like
8179,1800354842,533949,Vote
8180,2001025533,521555,Like
8181,2001635444,475806,Vote
8182,2751842,536013,Save
8183,2000741290,478221,Like
8184,2000930139,504168,Save
8185,143515,482235,Vote
8186,430507,502558,Save
8187,2000895286,482227,Like
8188,2002314431,507595,Vote
8189,2000746238,516339,Save
8190,1803124884,499970,Like
8191,2001542782,518407,Vote
8192,1803657752,493699,Save
8193,2001975910,503341,Like
8194,2000090092,484938,Vote
8195,2002005193,476487,Like
8196,2000276193,482227,Vote
8197,1802818676,520292,Vote
8198,1802935400,499503,Save
8199,11634365,484503,Vote
8200,2554576,495221,Like
8201,1802624518,478208,Save
8202,2703702,484707,Save
8203,2000857064,515561,Vote
8204,2001441146,503633,Vote
8205,2000514949,520120,Save
8206,2002358411,486796,Vote
8207,2001862122,475192,Like
8208,2000963865,515361,Like
8209,153408,492571,Like
8210,1803316815,520769,Like
8211,2000974150,505713,Vote
8212,1800238308,484120,Save
8213,268272,515631,Save
8214,2949734,484328,Vote
8215,2001521247,508147,Save
8216,207907,501399,Save
8217,1057114,536643,Vote
8218,1101802,510980,Like
8219,2912768,488352,Save
8220,250835,504144,Vote
8221,98994,486120,Save
8222,478451,496391,Vote
8223,2292456,475813,Vote
8224,2002358411,524955,Like
8225,460190,502440,Like
8226,1800173201,476907,Vote
8227,994038,493577,Save
8228,2405436,503637,Vote
8229,2266450,491470,Save
8230,2433497,510595,Like
8231,1802656559,479422,Save
8232,2002073306,503791,Vote
8233,2000045177,514757,Save
8234,6095229,499863,Save
8235,2001973294,517880,Vote
8236,2000851412,479970,Vote
8237,288058,501331,Vote
8238,1802549429,480192,Save
8239,2002236201,503440,Save
8240,1802930077,487883,Vote
8241,1045095,505093,Save
8242,1251268,508642,Save
8243,2827062,536465,Like
8244,1803049776,506752,Like
8245,2000720609,508541,Vote
8246,2651357,478706,Save
8247,1802649746,487182,Vote
8248,135887,487119,Like
8249,2001540011,477549,Vote
8250,2001898367,494149,Vote
8251,13022744,504487,Like
8252,2798292,506030,Like
8253,738401,494108,Like
8254,2663030,503858,Vote
8255,2002170682,515425,Like
8256,969592,519838,Vote
8257,2000977516,503185,Save
8258,2001353833,506496,Vote
8259,1800049503,480328,Save
8260,176167,521757,Like
8261,2699761,496410,Save
8262,2391514,480018,Vote
8263,2567404,496213,Vote
8264,2774553,522498,Like
8265,2365452,489416,Vote
8266,470351,480935,Like
8267,30534,493957,Save
8268,2309796,502899,Vote
8269,2002056145,477456,Vote
8270,1802649756,482502,Like
8271,1800292167,502294,Like
8272,2000740702,506068,Like
8273,2001105661,495599,Like
8274,2687294,494427,Vote
8275,2000938801,490511,Save
8276,2937125,505180,Like
8277,2000842677,477232,Like
8278,167275,503921,Vote
8279,2000747025,528058,Like
8280,2001213816,487845,Vote
8281,2001773359,507169,Save
8282,775845,506549,Save
8283,1003090,532655,Like
8284,2002314576,513992,Vote
8285,91970,484942,Save
8286,869525,481202,Save
8287,2001360845,519120,Vote
8288,1244526,480482,Save
8289,2596383,486181,Save
8290,1803728952,503652,Save
8291,2206275,512477,Like
8292,2001323374,475921,Save
8293,2001192623,516905,Vote
8294,2002039032,497417,Save
8295,2411789,501188,Save
8296,250589,494469,Like
8297,2204862,495773,Vote
8298,2925388,482537,Save
8299,2001749662,485815,Save
8300,2666770,507434,Vote
8301,2636321,528276,Save
8302,1800185237,491359,Vote
8303,1800038578,509877,Like
8304,2000604005,475370,Vote
8305,2001242541,495324,Save
8306,1803384036,480829,Like
8307,2002194400,526660,Vote
8308,1803551615,485213,Like
8309,1047126,490644,Save
8310,2001273384,504505,Like
8311,2415620,525767,Save
8312,2427073,511252,Like
8313,1686281,489182,Like
8314,1803704990,478543,Like
8315,1800377334,512807,Like
8316,2206814,480285,Save
8317,2417328,479420,Like
8318,2001682183,519394,Vote
8319,1803070145,509739,Save
8320,1802646151,478797,Save
8321,2001516053,486057,Save
8322,2001821545,512382,Save
8323,963934,496709,Save
8324,1802640156,503069,Vote
8325,146846,501621,Save
8326,2786941,530287,Save
8327,687242,487773,Vote
8328,2692557,505668,Save
8329,2000238914,509870,Vote
8330,2000067996,483040,Like
8331,227831,479886,Like
8332,2028532,479734,Vote
8333,513848,482874,Save
8334,2704106,501874,Like
8335,1742193,483692,Vote
8336,2851376,497505,Save
8337,2001816605,476945,Save
8338,2000256284,483847,Save
8339,2001423387,497999,Save
8340,197496,480197,Vote
8341,2647321,499357,Save
8342,2001863516,497604,Save
8343,2488791,509271,Vote
8344,2000742312,513886,Save
8345,2809709,487152,Save
8346,2001503726,494685,Save
8347,1803609915,502461,Save
8348,2000659620,508749,Vote
8349,2000919779,483299,Vote
8350,1624566,477449,Save
8351,2747491,476303,Vote
8352,2001368924,492574,Vote
8353,2513662,484582,Save
